"","m/z","RT","compound_name","lipid_species","lipid_class","sample","intensity","treatment","polarity"
"4869",779.5628815,854.93,"PDPT 34:0","PDPT","IP_DAG","Orbi_1233",7575111.7133684,"+NP","positive"
"4870",782.4709608,853.882,"SQDG 29:2 +1O","SQDG","IP_DAG","Orbi_1233",7083371.40786752,"+NP","positive"
"4871",707.4552827,853.6455,"S_DGCC 30:5","S_DGCC","IP_DAG","Orbi_1233",8245314.83688965,"+NP","positive"
"4872",798.4443562,855.328,"SQDG 32:7","SQDG","IP_DAG","Orbi_1233",213535.074474899,"+NP","positive"
"4873",840.429283,855.328,"PG 36:10 +4O","PG","IP_DAG","Orbi_1233",221308.094145449,"+NP","positive"
"4874",1000.58354,855.515,"DGDG 36:7 +3O","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4875",912.5592243,979.1725,"PG 42:8 +3O","PG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4876",926.5282896,979.1525,"SQDG 39:8 +2O","SQDG","IP_DAG","Orbi_1233",428988.669400133,"+NP","positive"
"4877",705.6141853,980.6275,"CoprostanolEsters 19:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1233",79085757.1438463,"+NP","positive"
"4878",574.54064,980.651,"WaxEster 34:0 +3O","WaxEster","IP_DAG","Orbi_1233",10718703.4566375,"+NP","positive"
"4879",804.6148637,980.697,"TAG 48:10","TAG","TAG","Orbi_1233",282926.678197522,"+NP","positive"
"4880",934.7553636,978.9365,"MGDG 43:0 +2O","MGDG","IP_DAG","Orbi_1233",6657841.00093129,"+NP","positive"
"4881",1040.706023,980.65,"SQDG 48:6 +1O","SQDG","IP_DAG","Orbi_1233",948219.742973985,"+NP","positive"
"4882",1004.797687,978.9365,"MGDG 47:1 +3O","MGDG","IP_DAG","Orbi_1233",8959507.71700202,"+NP","positive"
"4883",1054.768945,980.65,"TAG 63:14 +3O","TAG","TAG","Orbi_1233",2705091.64306787,"+NP","positive"
"4884",892.5421344,421.512,"BLL 38:7 +4O","BLL","IP_DAG","Orbi_1233",16859171.4865767,"+NP","positive"
"4885",905.5455653,422.4275,"S_DGCC 40:8 +4O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"4886",1072.69801,849.229,"SQDG 48:6 +3O","SQDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4887",632.544733,856.681,"DAG 33:0 +2O","DAG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4888",654.5096043,850.616,"DAG 38:8","DAG","IP_DAG","Orbi_1233",7948192.94260218,"+NP","positive"
"4889",724.5492462,850.6585,"PA 35:0 +1O","PA","IP_DAG","Orbi_1233",1744634.52402366,"+NP","positive"
"4890",864.5876197,845.749,"SQDG 36:2","SQDG","IP_DAG","Orbi_1233",4107219.32669469,"+NP","positive"
"4891",1054.669558,849.229,"DGDG 41:7 +2O","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4892",882.6607798,999.9325,"TAG 54:13","TAG","TAG","Orbi_1233",17033496.2871725,"+NP","positive"
"4893",844.6451935,998.5185,"TAG 51:11","TAG","TAG","Orbi_1233",2641183.71209832,"+NP","positive"
"4894",856.6456217,995.422,"TAG 52:12","TAG","TAG","Orbi_1233",9774326.6320397,"+NP","positive"
"4895",901.5837462,995.418,"S_DGCC 42:8 +2O","S_DGCC","IP_DAG","Orbi_1233",909927.084810942,"+NP","positive"
"4896",604.5666989,1001.36,"WaxEster 39:4 +1O","WaxEster","IP_DAG","Orbi_1233",6368389.95173908,"+NP","positive"
"4897",1020.727181,998.4755,"TAG 62:16 +2O","TAG","TAG","Orbi_1233",3869463.31610113,"+NP","positive"
"4898",548.5397952,998.439,"WaxEster 36:3","WaxEster","IP_DAG","Orbi_1233",0,"+NP","positive"
"4899",685.4359017,1001.35,"S_DGCC 27:3 +1O","S_DGCC","IP_DAG","Orbi_1233",290014726.75271,"+NP","positive"
"4900",694.6137425,995.449,"WaxEster 46:8 +1O","WaxEster","IP_DAG","Orbi_1233",801621.973100658,"+NP","positive"
"4901",785.5690483,1001.44,"CoprostanolEsters 22:6 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"4902",819.5931061,998.525,"PDPT 37:1","PDPT","IP_DAG","Orbi_1233",955154.47124613,"+NP","positive"
"4903",906.6611165,999.585,"TAG 56:15","TAG","TAG","Orbi_1233",10930357.1891926,"+NP","positive"
"4904",918.7183054,999.9515,"TAG 55:10 +1O","TAG","TAG","Orbi_1233",1527511.80666539,"+NP","positive"
"4905",920.6980645,998.525,"TAG 54:10 +2O","TAG","TAG","Orbi_1233",4194949.28671753,"+NP","positive"
"4906",1046.742303,1001.395,"TAG 64:17 +2O","TAG","TAG","Orbi_1233",0,"+NP","positive"
"4907",769.4926893,468.8865,"S_DGCC 32:4 +2O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"4908",641.4736097,471.6505,"CoprostanolEsters 11:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"4909",847.4581811,471.812,"PDPT 38:10 +2O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"4910",436.3786874,539.936,"WaxEster 27:4 +1O","WaxEster","IP_DAG","Orbi_1233",15717131.4979434,"+NP","positive"
"4911",422.3629328,531.288,"WaxEster 26:4 +1O","WaxEster","IP_DAG","Orbi_1233",6349678.72903958,"+NP","positive"
"4912",850.4773317,533.637,"SQDG 36:9","SQDG","IP_DAG","Orbi_1233",15496642.4837506,"+NP","positive"
"4913",773.4869106,537.0185,"S_DGCC 31:3 +3O","S_DGCC","IP_DAG","Orbi_1233",2394902.24890704,"+NP","positive"
"4914",384.2593118,533.81,"MAG 14:0 +4O","MAG","IP_MAG","Orbi_1233",4203118.1600034,"+NP","positive"
"4915",426.3943361,544.601,"WaxEster 26:2 +1O","WaxEster","IP_DAG","Orbi_1233",9253674.81511573,"+NP","positive"
"4916",548.4523231,529.432,"DAG 27:0 +2O","DAG","IP_DAG","Orbi_1233",3329178.23050565,"+NP","positive"
"4917",400.3786637,548.354,"WaxEster 24:1 +1O","WaxEster","IP_DAG","Orbi_1233",9735544.45412975,"+NP","positive"
"4918",751.5293413,542.697,"PDPT 32:0","PDPT","IP_DAG","Orbi_1233",1963216.48409861,"+NP","positive"
"4919",935.5895329,860.4035,"S_DGCC 42:7 +4O","S_DGCC","IP_DAG","Orbi_1233",2314257.93602478,"+NP","positive"
"4920",127.0755689,31.31015,"PUA 7:2 +1O","PUA","PUA","Orbi_1233",43435852.3276965,"+NP","positive"
"4921",143.1431524,35.7546,"PUA 9:0","PUA","PUA","Orbi_1233",0,"+NP","positive"
"4922",141.0911062,31.121,"PUA 8:2 +1O","PUA","PUA","Orbi_1233",49197084.0013729,"+NP","positive"
"4923",139.0754649,37.3081,"PUA 8:3 +1O","PUA","PUA","Orbi_1233",15377715.78149,"+NP","positive"
"4924",865.5265468,887.3605,"PDPT 36:3 +4O","PDPT","IP_DAG","Orbi_1233",9943609.43046636,"+NP","positive"
"4925",908.6306745,887.217,"DGDG 32:1","DGDG","IP_DAG","Orbi_1233",3997568.85020889,"+NP","positive"
"4926",530.4934467,887.183,"WaxEster 35:5","WaxEster","IP_DAG","Orbi_1233",4970089.69561672,"+NP","positive"
"4927",722.5698552,890.231,"PA 36:0","PA","IP_DAG","Orbi_1233",3549059.44473943,"+NP","positive"
"4928",812.5202385,887.251,"SQDG 31:1 +1O","SQDG","IP_DAG","Orbi_1233",7810020.886341,"+NP","positive"
"4929",887.5087649,887.47,"PDPT 38:6 +4O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"4930",540.4989367,891.559,"WaxEster 33:2 +2O","WaxEster","IP_DAG","Orbi_1233",1142478.6189213,"+NP","positive"
"4931",956.6218873,888.5865,"PG 45:7 +3O","PG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4932",1052.76142,890.292,"BLL 49:4 +4O","BLL","IP_DAG","Orbi_1233",0,"+NP","positive"
"4933",1084.782883,888.792,"TAG 64:14 +4O","TAG","TAG","Orbi_1233",11715305.6867136,"+NP","positive"
"4934",496.3846899,434.1455,"MAG 22:0 +4O","MAG","IP_MAG","Orbi_1233",54220095.6764871,"+NP","positive"
"4935",510.400305,437.7955,"MAG 23:0 +4O","MAG","IP_MAG","Orbi_1233",15084671.0832341,"+NP","positive"
"4936",344.3159418,437.849,"WaxEster 20:1 +1O","WaxEster","IP_DAG","Orbi_1233",11420300.2523225,"+NP","positive"
"4937",346.295227,427.513,"MAG 16:1","MAG","IP_MAG","Orbi_1233",549401.258846929,"+NP","positive"
"4938",466.3740678,440.93,"MAG 21:0 +3O","MAG","IP_MAG","Orbi_1233",12516988.8393367,"+NP","positive"
"4939",908.5522126,433.505,"BLL 42:11 +2O","BLL","IP_DAG","Orbi_1233",29137977.072181,"+NP","positive"
"4940",952.5786442,427.927,"BLL 44:11 +3O","BLL","IP_DAG","Orbi_1233",33666960.4511777,"+NP","positive"
"4941",356.316053,416.448,"WaxEster 21:2 +1O","WaxEster","IP_DAG","Orbi_1233",19457643.9267984,"+NP","positive"
"4942",631.363451,417.303,"Peri","Peri","pigment","Orbi_1233",5277749.9543701,"+NP","positive"
"4943",374.2537582,96.9217,"MAG 16:3 +2O","MAG","IP_MAG","Orbi_1233",0,"+NP","positive"
"4944",663.3336119,98.3375,"PDPT 24:4 +2O","PDPT","IP_DAG","Orbi_1233",72105301.5192825,"+NP","positive"
"4945",735.3549803,98.4884,"PDPT 27:5 +4O","PDPT","IP_DAG","Orbi_1233",7172152.7234813,"+NP","positive"
"4946",334.1857557,98.4846,"MAG 12:3 +3O","MAG","IP_MAG","Orbi_1233",10170105.684991,"+NP","positive"
"4947",336.2013466,101.537,"MAG 12:2 +3O","MAG","IP_MAG","Orbi_1233",2758834.48310608,"+NP","positive"
"4948",356.2432788,110.808,"MAG 16:4 +1O","MAG","IP_MAG","Orbi_1233",6506796.48541897,"+NP","positive"
"4949",376.2693014,98.451,"MAG 16:2 +2O","MAG","IP_MAG","Orbi_1233",0,"+NP","positive"
"4950",412.2905212,103.079,"MAG 16:0 +4O","MAG","IP_MAG","Orbi_1233",3506187.26738008,"+NP","positive"
"4951",414.248669,109.1465,"MAG 18:5 +3O","MAG","IP_MAG","Orbi_1233",137899.689985367,"+NP","positive"
"4952",430.2434288,105.9755,"MAG 18:5 +4O","MAG","IP_MAG","Orbi_1233",6493704.5471122,"+NP","positive"
"4953",440.3219348,95.4436,"MAG 18:0 +4O","MAG","IP_MAG","Orbi_1233",17786339.0449306,"+NP","positive"
"4954",468.2956335,104.5535,"MAG 22:6 +3O","MAG","IP_MAG","Orbi_1233",1315235.02302123,"+NP","positive"
"4955",575.2811802,104.6225,"PDPT 20:4","PDPT","IP_DAG","Orbi_1233",1703626.89854215,"+NP","positive"
"4956",948.8016551,1145.43,"TAG 58:8","TAG","TAG","Orbi_1233",37222967.0280806,"+NP","positive"
"4957",811.6801714,1144.43,"CoprostanolEsters 23:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",3947717.61596742,"+NP","positive"
"4958",1000.833026,1146.37,"TAG 62:10","TAG","TAG","Orbi_1233",30743629.4116795,"+NP","positive"
"4959",985.7352406,1143.81,"S_DGCC 46:2 +3O","S_DGCC","IP_DAG","Orbi_1233",408937.947536023,"+NP","positive"
"4960",634.6497885,1144.12,"WaxEster 42:2","WaxEster","IP_DAG","Orbi_1233",446632.66042539,"+NP","positive"
"4961",758.7022926,1145.72,"CholesterolEsters 22:0 +2O","CholesterolEsters","IP_MAG","Orbi_1233",1299948.81129861,"+NP","positive"
"4962",809.6632091,1115.67,"CoprostanolEsters 23:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",1705609.72985841,"+NP","positive"
"4963",920.7703892,1114.545,"TAG 56:8","TAG","TAG","Orbi_1233",79470944.8209204,"+NP","positive"
"4964",835.6791539,1117.165,"CoprostanolEsters 25:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",2105325.4327015,"+NP","positive"
"4965",880.7180514,1115.505,"UQ10:10","UQ10:10","ubiquinone","Orbi_1233",190575259.015705,"+NP","positive"
"4966",946.7860057,1116.46,"TAG 58:9","TAG","TAG","Orbi_1233",24304944.2071631,"+NP","positive"
"4967",1086.869809,1120.21,"TAG 66:11 +2O","TAG","TAG","Orbi_1233",0,"+NP","positive"
"4968",652.6607192,1119.315,"WaxEster 42:1 +1O","WaxEster","IP_DAG","Orbi_1233",13326941.3001139,"+NP","positive"
"4969",412.3422444,481.5235,"WaxEster 24:3 +2O","WaxEster","IP_DAG","Orbi_1233",241253631.315671,"+NP","positive"
"4970",342.3366869,518.279,"WaxEster 21:1","WaxEster","IP_DAG","Orbi_1233",6725770.17746105,"+NP","positive"
"4971",384.3472588,506.161,"WaxEster 23:2 +1O","WaxEster","IP_DAG","Orbi_1233",13534153.6420775,"+NP","positive"
"4972",424.3058026,477.6705,"DAG 21:4","DAG","IP_DAG","Orbi_1233",24640132.3454594,"+NP","positive"
"4973",480.3897107,509.541,"MAG 22:0 +3O","MAG","IP_MAG","Orbi_1233",18867940.3245672,"+NP","positive"
"4974",494.405333,515.437,"MAG 23:0 +3O","MAG","IP_MAG","Orbi_1233",19240498.5932498,"+NP","positive"
"4975",728.4290172,501.3815,"PE 36:10","PE","IP_DAG","Orbi_1233",0,"+NP","positive"
"4976",179.106677,501.582,"PUA 11:4 +1O","PUA","PUA","Orbi_1233",3184841.26410441,"+NP","positive"
"4977",338.2688929,502.9385,"WaxEster 20:4 +1O","WaxEster","IP_DAG","Orbi_1233",0,"+NP","positive"
"4978",440.37358,481.1935,"WaxEster 26:3 +2O","WaxEster","IP_DAG","Orbi_1233",77383456.5648668,"+NP","positive"
"4979",358.3679887,515.373,"WaxEster 22:0","WaxEster","IP_DAG","Orbi_1233",131634633.208609,"+NP","positive"
"4980",524.4158777,504.606,"MAG 24:0 +4O","MAG","IP_MAG","Orbi_1233",15172882.1566986,"+NP","positive"
"4981",667.4901525,477.253,"CoprostanolEsters 13:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"4982",671.3939908,476.267,"PDPT 24:0 +2O","PDPT","IP_DAG","Orbi_1233",5997806.9146003,"+NP","positive"
"4983",691.5269323,478.7595,"CoprostanolEsters 16:3 +3O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"4984",695.3589205,509.01,"PDPT 25:3 +3O","PDPT","IP_DAG","Orbi_1233",1753210.51581751,"+NP","positive"
"4985",707.5206293,481.7325,"CoprostanolEsters 16:3 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"4986",773.4991027,491.2325,"19prime_hex_fuco","19prime_hex_fuco","pigment","Orbi_1233",31976789.4211286,"+NP","positive"
"4987",821.5711666,476.4475,"PDPT 36:1 +1O","PDPT","IP_DAG","Orbi_1233",4488195.77937269,"+NP","positive"
"4988",849.4736668,501.3745,"PDPT 38:9 +2O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"4989",863.5629146,503.1605,"PDPT 41:7","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"4990",896.5365512,506.128,"DGDG 32:7","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4991",957.6854999,512.376,"S_DGCC 47:7 +1O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"4992",1096.714494,509.2985,"DGDG 44:7 +2O","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4993",972.8016218,1121.63,"TAG 60:10","TAG","TAG","Orbi_1233",66778451.7667163,"+NP","positive"
"4994",1014.831213,1122.39,"TAG 59:6 +3O","TAG","TAG","Orbi_1233",0,"+NP","positive"
"4995",582.4161302,564.1395,"WaxEster 36:10 +3O","WaxEster","IP_DAG","Orbi_1233",0,"+NP","positive"
"4996",791.5268068,565.686,"PDPT 34:2 +1O","PDPT","IP_DAG","Orbi_1233",200188.948475816,"+NP","positive"
"4997",806.4533792,561.141,"DGDG 24:4 +1O","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4998",858.5603348,562.986,"SQDG 33:0 +2O","SQDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"4999",844.4877836,563.624,"SQDG 34:6 +1O","SQDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5000",836.522804,786.535,"PE 44:12","PE","IP_DAG","Orbi_1233",48271089.0493491,"+NP","positive"
"5001",930.6152285,795.604,"DGDG 34:4","DGDG","IP_DAG","Orbi_1233",1119371.13638838,"+NP","positive"
"5002",498.4520019,786.0655,"WaxEster 30:2 +2O","WaxEster","IP_DAG","Orbi_1233",3252934.6836718,"+NP","positive"
"5003",476.446355,786.5665,"WaxEster 31:4","WaxEster","IP_DAG","Orbi_1233",152425.360379443,"+NP","positive"
"5004",494.4569715,786.6695,"WaxEster 31:3 +1O","WaxEster","IP_DAG","Orbi_1233",2046863.98383203,"+NP","positive"
"5005",530.4571548,780.875,"WaxEster 34:6 +1O","WaxEster","IP_DAG","Orbi_1233",3229876.22734451,"+NP","positive"
"5006",548.4676743,786.45,"WaxEster 34:5 +2O","WaxEster","IP_DAG","Orbi_1233",14543754.7187287,"+NP","positive"
"5007",536.4676847,803.245,"WaxEster 33:4 +2O","WaxEster","IP_DAG","Orbi_1233",7924049.81187837,"+NP","positive"
"5008",676.4940919,801.8295,"DAG 40:11","DAG","IP_DAG","Orbi_1233",28565289.8028222,"+NP","positive"
"5009",710.5334626,804.9015,"PA 34:0 +1O","PA","IP_DAG","Orbi_1233",2121319.25636169,"+NP","positive"
"5010",745.5657635,792.475,"S_DGCC 32:0","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5011",764.6152364,801.7875,"PA 39:0","PA","IP_DAG","Orbi_1233",3397208.81428259,"+NP","positive"
"5012",836.554448,781.82,"SQDG 34:2","SQDG","IP_DAG","Orbi_1233",618299.262184599,"+NP","positive"
"5013",844.6091445,792.558,"TAG 50:12 +1O","TAG","TAG","Orbi_1233",899505.167481282,"+NP","positive"
"5014",859.5390451,792.592,"S_DGCC 39:8 +2O","S_DGCC","IP_DAG","Orbi_1233",222193.048636796,"+NP","positive"
"5015",882.5236021,792.646,"SQDG 34:3 +3O","SQDG","IP_DAG","Orbi_1233",1052739.9528911,"+NP","positive"
"5016",914.6619696,792.666,"PC 46:8","PC","IP_DAG","Orbi_1233",4204304.36029278,"+NP","positive"
"5017",884.7705329,1153.81,"TAG 53:5","TAG","TAG","Orbi_1233",38676818.7295164,"+NP","positive"
"5018",828.7444121,1153.805,"CholesterolEsters 26:1 +3O","CholesterolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5019",510.4520823,758.952,"WaxEster 31:3 +2O","WaxEster","IP_DAG","Orbi_1233",399232.933133351,"+NP","positive"
"5020",784.5243308,759.0075,"SQDG 30:0","SQDG","IP_DAG","Orbi_1233",34785604.9020438,"+NP","positive"
"5021",789.4798153,759.033,"S_DGCC 31:3 +4O","S_DGCC","IP_DAG","Orbi_1233",4612345.2314876,"+NP","positive"
"5022",856.5079902,759.0075,"SQDG 32:2 +3O","SQDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5023",954.6151776,761.491,"DGDG 36:6","DGDG","IP_DAG","Orbi_1233",760046.454912497,"+NP","positive"
"5024",522.4518394,768.103,"WaxEster 32:4 +2O","WaxEster","IP_DAG","Orbi_1233",1408430.21632207,"+NP","positive"
"5025",607.5056762,761.272,"CoprostanolEsters 12:1 +1O","CoprostanolEsters","IP_MAG","Orbi_1233",215641.028166204,"+NP","positive"
"5026",635.499678,759.193,"CoprostanolEsters 13:2 +2O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5027",650.4782256,764.566,"DAG 38:10","DAG","IP_DAG","Orbi_1233",13608031.2197029,"+NP","positive"
"5028",681.404154,762.076,"S_DGCC 27:5 +1O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5029",512.5040386,905.134,"WaxEster 32:1 +1O","WaxEster","IP_DAG","Orbi_1233",7269339.53058065,"+NP","positive"
"5030",768.4913641,902.601,"SQDG 29:1","SQDG","IP_DAG","Orbi_1233",610174.989620024,"+NP","positive"
"5031",480.332077,524.3205,"WaxEster 27:6 +4O","WaxEster","IP_DAG","Orbi_1233",5604000.9163023,"+NP","positive"
"5032",199.1693282,403.0345,"PUA 12:1 +1O","PUA","PUA","Orbi_1233",229736439.886495,"+NP","positive"
"5033",304.2482485,396.683,"MAG 13:1","MAG","IP_MAG","Orbi_1233",77290861.2751383,"+NP","positive"
"5034",867.5299718,401.098,"S_DGCC 37:6 +4O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5035",986.6628915,404.083,"DGDG 34:0 +3O","DGDG","IP_DAG","Orbi_1233",8621309.58520284,"+NP","positive"
"5036",743.5504517,810.866,"S_DGCC 32:1","S_DGCC","IP_DAG","Orbi_1233",4965240.57136518,"+NP","positive"
"5037",876.4590682,810.866,"DGDG 27:6 +3O","DGDG","IP_DAG","Orbi_1233",5618051.29643688,"+NP","positive"
"5038",968.6992136,813.919,"TAG 58:14 +2O","TAG","TAG","Orbi_1233",8922470.18531173,"+NP","positive"
"5039",838.5383571,810.953,"PE 44:11","PE","IP_DAG","Orbi_1233",2746680.5885954,"+NP","positive"
"5040",810.5399315,771.1995,"SQDG 32:1","SQDG","IP_DAG","Orbi_1233",40908729.2930442,"+NP","positive"
"5041",815.4954265,771.322,"S_DGCC 33:4 +4O","S_DGCC","IP_DAG","Orbi_1233",6129099.06179985,"+NP","positive"
"5042",854.5697735,771.12,"PC 42:10","PC","IP_DAG","Orbi_1233",19539359.6515521,"+NP","positive"
"5043",916.5263878,775.8755,"DGDG 31:6 +2O","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5044",982.5552583,774.367,"SQDG 42:9 +3O","SQDG","IP_DAG","Orbi_1233",693353.970925814,"+NP","positive"
"5045",754.4397422,771.28,"SQDG 27:2 +1O","SQDG","IP_DAG","Orbi_1233",4758662.84715607,"+NP","positive"
"5046",850.5364207,771.246,"SQDG 34:3 +1O","SQDG","IP_DAG","Orbi_1233",1071184.50533973,"+NP","positive"
"5047",921.5537953,560.781,"S_DGCC 44:12 +2O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5048",1084.662225,560.854,"SQDG 48:8 +4O","SQDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5049",733.4718206,560.567,"S_DGCC 32:6","S_DGCC","IP_DAG","Orbi_1233",2611252.43449991,"+NP","positive"
"5050",619.541363,824.617,"CoprostanolEsters 14:1","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5051",756.4562439,824.622,"SQDG 27:1 +1O","SQDG","IP_DAG","Orbi_1233",160228.304428086,"+NP","positive"
"5052",908.6222767,824.694,"PG 41:3 +3O","PG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5053",394.2437438,113.8345,"MAG 15:2 +4O","MAG","IP_MAG","Orbi_1233",91944281.8968721,"+NP","positive"
"5054",589.2969636,112.251,"PDPT 21:4","PDPT","IP_DAG","Orbi_1233",4887036.43541353,"+NP","positive"
"5055",338.2535969,113.639,"MAG 13:0 +2O","MAG","IP_MAG","Orbi_1233",2015285.82664386,"+NP","positive"
"5056",129.0548113,50.6963,"PUA 6:2 +2O","PUA","PUA","Orbi_1233",8966642.7259092,"+NP","positive"
"5057",157.122479,50.6963,"PUA 9:1 +1O","PUA","PUA","Orbi_1233",38140234.3771702,"+NP","positive"
"5058",145.1223874,47.6917,"PUA 8:0 +1O","PUA","PUA","Orbi_1233",5683791.65854228,"+NP","positive"
"5059",858.7550365,1147.065,"TAG 51:4","TAG","TAG","Orbi_1233",23006873.5391223,"+NP","positive"
"5060",974.8172706,1148.545,"TAG 60:9","TAG","TAG","Orbi_1233",27062803.207309,"+NP","positive"
"5061",832.2409951,1148.5,"PDMS11","PDMS11","PDMS","Orbi_1233",111090895.392753,"+NP","positive"
"5062",678.6760339,1150.03,"WaxEster 44:2 +1O","WaxEster","IP_DAG","Orbi_1233",12789415.1730804,"+NP","positive"
"5063",607.5412324,823.095,"CoprostanolEsters 13:0","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5064",414.4306449,820.0115,"WaxEster 26:0","WaxEster","IP_DAG","Orbi_1233",16405401.2214827,"+NP","positive"
"5065",956.6309459,823.08,"DGDG 36:5","DGDG","IP_DAG","Orbi_1233",727483.389911394,"+NP","positive"
"5066",1025.733745,819.965,"S_DGCC 48:4 +4O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5067",835.6239048,986.593,"PDPT 38:0","PDPT","IP_DAG","Orbi_1233",7507799.29583715,"+NP","positive"
"5068",876.6712653,986.595,"TAG 52:10 +1O","TAG","TAG","Orbi_1233",0,"+NP","positive"
"5069",706.5045733,616.614,"WaxEster 44:12 +4O","WaxEster","IP_DAG","Orbi_1233",537948.878916918,"+NP","positive"
"5070",1060.693677,614.607,"DGDG 44:9","DGDG","IP_DAG","Orbi_1233",0,"+NP","positive"
"5071",997.7015048,619.5505,"S_DGCC 46:4 +4O","S_DGCC","IP_DAG","Orbi_1233",9473514.57428661,"+NP","positive"
"5072",589.4213505,616.614,"CoprostanolEsters 10:4 +2O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5073",829.5058185,617.1085,"PDPT 36:5 +2O","PDPT","IP_DAG","Orbi_1233",290854.002394512,"+NP","positive"
"5074",1039.781797,614.6685,"S_DGCC 50:3 +3O","S_DGCC","IP_DAG","Orbi_1233",9342549.15411096,"+NP","positive"
"5075",590.5510022,977.649,"WaxEster 38:4 +1O","WaxEster","IP_DAG","Orbi_1233",24155232.6876129,"+NP","positive"
"5076",925.5244879,977.744,"PDPT 41:8 +4O","PDPT","IP_DAG","Orbi_1233",426729.502077945,"+NP","positive"
"5077",518.4782638,865.1395,"WaxEster 30:0 +3O","WaxEster","IP_DAG","Orbi_1233",24928184.1105673,"+NP","positive"
"5078",653.4754952,864.6765,"CoprostanolEsters 12:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1233",0,"+NP","positive"
"5079",528.477942,865.9555,"WaxEster 35:6","WaxEster","IP_DAG","Orbi_1233",0,"+NP","positive"
"5080",546.5095929,862.9025,"WaxEster 32:0 +3O","WaxEster","IP_DAG","Orbi_1233",3087644.83380769,"+NP","positive"
"5081",932.6310352,838.3395,"DGDG 34:3","DGDG","IP_DAG","Orbi_1233",1009088.76700117,"+NP","positive"
"5082",857.5792509,771.0015,"S_DGCC 37:3 +3O","S_DGCC","IP_DAG","Orbi_1233",0,"+NP","positive"
"5083",522.436885,601.931,"MAG 25:0 +3O","MAG","IP_MAG","Orbi_1233",19339274.6916411,"+NP","positive"
"5084",778.4772813,599.084,"SQDG 30:3","SQDG","IP_DAG","Orbi_1233",588357.814200052,"+NP","positive"
"5085",853.5052842,601.288,"PDPT 38:7 +2O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"5086",867.5938663,603.373,"PDPT 41:5","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"5087",933.5660906,604.48,"PDPT 44:9 +2O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"5088",854.5671732,878.048,"SQDG 34:1 +1O","SQDG","IP_DAG","Orbi_1233",3796382.93178002,"+NP","positive"
"5089",863.5113296,876.001,"PDPT 36:4 +4O","PDPT","IP_DAG","Orbi_1233",0,"+NP","positive"
"5090",952.5103087,608.466,"SQDG 40:10 +3O","SQDG","IP_DAG","Orbi_1233",255015.569456886,"+NP","positive"
