"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1229","Orbi_1230","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1235","Orbi_1236","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"24910",161.005204313974,161.005161872511,161.005208313491,1532.005,1489.07,1545.83,4,4,15934649.9846874,9751310.8244873,6751671.14548829,6940481.59298613,4949300.4434598,6448645.68056249,5574890.1683197,5448821.3470974,253,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25010",161.16492482547,161.164890534385,161.164946718503,1666.605,1666.52,1666.7,4,4,685933.500288391,631772.103437501,446049.768616462,427576.985340819,321280.87940674,235702.626728518,202918.850461912,370239.970675985,254,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25110",162.008726946783,161.992809097717,162.008769947443,1661.85,1533.27,1729.11,21,8,2711490.58682252,2206728.83075894,2468043.95187806,2818665.67237244,2213218.40710379,2274895.16454729,2824188.88753785,2697521.63702635,255,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25210",162.148872236753,162.148860933981,162.14890457959,728.6375,715.081,764.359,6,5,4996979.35986547,3042096.37461134,3304530.23685255,3112713.18454474,2992745.65140128,10134358.715408,4379045.35350609,6327871.37569999,256,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25310",162.148870341034,162.008736092166,162.148924723978,646.228,610.474,658.165,5,4,6554064.46703748,4250109.67808357,8314856.39875001,4332158.87629304,4234770.13331151,3327279.03973829,5586952.21006652,6191176.73531818,257,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25410",162.085633051218,162.079302094249,162.148838173348,41.7702,26.837,80.2358,25,8,17948035.4371795,17246583.917495,23033884.338794,1276217.3493783,5311309.107825,8323834.15407656,4643960.0361875,1626981.24599337,258,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25510",162.148863492688,162.091352882446,162.148888862565,1124.61,1051.09,1200.88,17,6,21115594.995,131040.633486329,8489026.18359373,8917796.22572914,8463711.04265625,20069242.9176563,15412354.8923388,10457133.6166666,259,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25610",162.148868827065,162.148815107725,162.148886546139,989.531,956.436,1034.66,11,6,12575720.1446632,7848245.82006819,17402024.2877703,13108242.6487032,7126203.01274998,13841904.78,14451775.284838,19415099.6676666,260,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25710",162.148873598475,162.148851981068,162.148892269993,875.975,844.443,899.452,9,7,8132351.41790797,3484851.44896355,4661688.7335,4669982.57167968,4824355.91484374,6138850.08933008,9745052.65849187,8437735.29109689,261,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25810",162.148878104305,162.148854221009,162.148886319888,1263.685,1222.67,1347.43,10,7,13977774.6097656,5806398.6715625,10087524.1401443,16930884.271875,9584795.85319606,15906142.3780938,30382422.5904051,9993139.43359375,262,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25910",162.1488822468,162.148856106402,162.148952504053,1659.21,1516.28,1735.32,14,6,4932672.56295202,4970865.57269532,5516797.18603516,5491232.53916016,7830435.78148995,6185520.78261159,7005819.61901855,7246574.18741211,263,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26010",162.148873725425,162.099461956736,162.148886435299,458.658,338.973,466.409,9,6,4210389.23975987,2616654.82325991,5089474.23117045,6204992.71720703,2327433.47462109,1635999.99672913,259988.335522786,7141978.80434374,264,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26110",162.974371108118,162.950928902487,163.012080951795,1652.04,1584.03,1672.36,14,8,3087544.39304687,32535634.1011606,2144023.95195312,1983531.76171874,2857579.4255238,9015240.02982145,14120350.7661212,16315037.5212256,265,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26210",162.950935738121,162.950921804677,163.002235647672,1211.375,1148.64,1294.09,12,6,9305155.01959374,16664966.9472795,20001093.3485527,11747507.0879688,11790429.97,9873791.83410717,11835189.5285938,20906401.2170587,266,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26310",162.950939425243,162.950931058329,162.950949647577,1387.315,1359.33,1403.61,4,4,21637008.568125,10130311.3190626,50354884.3123294,11372569.169866,17603994.110625,48846616.7311694,46623596.2152831,48125894.3479268,267,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26410",163.097934644842,163.07551145844,163.123064175924,29.8255,6.17281,53.7226,24,8,1916957.55005672,1093784.01961727,674090.74705486,580372.815496369,495923.643044271,5123344.01505117,656769.706209515,8140463.22655561,268,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26510",162.950944060283,162.95093364036,163.086651965499,1495.18,1462.42,1533.62,5,4,27134276.94875,12840140.9201786,38565615.2472911,18554047.0376249,130759.016375,36850413.7250711,37472199.3940939,38248332.194864,269,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26610",164.006927199377,163.968053379426,164.029434318191,1660.66,1560.56,1672.82,33,8,4420779.33246095,1403129.83364585,4034695.85278321,4254740.98382813,1285539.57027831,895613.519750002,4445168.03657228,4136994.88950892,270,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26710",163.968073339274,163.968046209334,164.016064809353,1459.91,1415.21,1521.68,11,6,21874049.5968751,11507492.7883928,12351169.3765909,1886802.79534092,7349913.60210936,6896313.48210934,5866437.12402344,5976323.54263369,271,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26810",164.094636017986,164.066799733675,164.136324272988,47.16945,3.23481,107.391,30,8,799126.87876626,504528.836925309,542501.824900467,3536989.86374219,1373422.83300885,2045396.53448086,399694.116954956,1997159.0321543,272,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26910",164.005362075805,163.968049961093,164.136320378326,1161.51,1073.34,1239.19,25,7,420685.494472659,2709772.54391742,68583061.6226563,1325455.78227678,1296762.79598214,13985533.3125,7118912.49609382,1395744.35053604,273,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27010",164.016044920539,163.968044506338,164.136319316195,1306.46,1246.62,1368.15,15,7,11822827.4685939,1370974.05010985,13294797.0582144,1878944.02376563,10016918.2026786,6569017.82796876,9337552.52119794,9613978.18516541,274,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27110",164.078813491168,164.066931988009,164.14348986398,1705.94,1595.84,1735.24,20,8,2824161.1125,1830463.16808035,3788147.57189735,5625261.89334376,9307519.8035757,5384315.88953126,10327687.4901621,10625842.9931241,275,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27210",164.957265707221,164.920573806971,165.013561569159,1670.68,1598.69,1735.16,49,8,1535312.12545166,242822.250047853,1571928.9799772,1378059.26431274,1087062.21280091,105281.197529297,22273144.1544792,21143034.3784241,276,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27310",165.013482223994,165.013473310025,165.013489981764,1457.12,1362.33,1515.92,5,4,117569220.2875,116603728.460624,1319401697.23178,1375092213.55533,1393625932.10167,1335281674.58117,136525492.544318,103554891.697143,277,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27410",165.077374686983,165.050898808694,165.12759564051,38.7976,6.17281,135.244,48,8,1147272.24314383,8070417.01677656,520471.543659294,356128.071663281,406492.223033464,886927.997451814,361557.415054016,406218.629311524,278,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27510",165.013496746802,164.948127441045,165.127482234512,981.8485,885.418,1097.49,16,6,28462973.2555626,31177924.5312501,868853.142041993,427459.302410546,95191813.6285909,68710583.711228,52550101.63215,39626305.6238409,279,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27610",165.050932118652,165.013491020501,165.050994126953,713.278,631.554,731.837,7,4,8367959.35868228,7284192.48618753,24401642.5916611,0,0,0,0,25366313.385,280,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27710",165.032281603602,165.013533384858,165.051030368832,255.5265,178.926,354.484,6,4,21545701.3509489,2312374.89839063,2050872.82888411,20802821.48059,24845204.0402688,18702216.7693162,22482603.2729841,1577549.91530692,281,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27810",165.067694010836,165.050957334156,165.067756353433,1710.15,1691.5,1732.04,19,8,106104992.543929,484223.994768556,153498968.10345,411569.065781251,181906170.062203,186186933.374375,196319714.897131,208425937.611734,282,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27910",165.982934008157,165.919905812969,166.016818153078,1660.66,1483.35,1726.36,33,8,11483024.6722168,10609320.1326123,11249469.7774512,11356777.8111621,11448163.5406446,11392171.0453418,11312290.8859571,11080510.8237988,283,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28010",165.965037530737,165.957184888301,166.016820619356,1349.24,1262.86,1427.15,16,6,7839226.44866071,7873328.88945314,7521956.01666669,7806968.48002347,4207634.15182288,6196859.05090909,8182399.6211198,3434198.02945312,284,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28110",166.108885407197,166.051683604181,166.134113584238,34.98125,6.17409,107.707,42,8,1773560.38548195,39957337.6618621,3193018.80681815,1881402.55166931,5154386.00222734,15807527.3361704,2027974.74331473,14472480.2985176,285,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28210",165.965022762631,165.96499917401,166.108793411467,1152.66,1091.72,1210.78,10,6,13254099.4419532,12195425.2602778,8243955.06160713,22502754.3447685,9462763.08815625,15754679.9488068,5289081.7308398,4435677.64892857,286,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28310",166.051798948331,166.040034171191,166.108786082163,1704.8,1648.89,1729.16,27,8,12926404.4408333,662199.211272638,1039443.58719672,15776358.8408853,22434564.7576231,1381376.95661784,24582906.6678808,25529987.8966302,287,"[7][M]+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28410",166.940856272972,166.916306217994,167.017690281939,1669.73,1581.67,1675.86,24,8,154932.451259765,1308315.16859802,992877.725305177,1066091.76993327,115657.872839844,492159.644947915,985230.933365476,956764.59496918,288,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28510",167.03416075215,167.034056226872,167.034227553232,21.19605,9.11382,58.9395,14,7,2149707.49979413,2333170.50823866,2142118.97263332,2026761.5537782,1850290.36859859,1846708.46957249,1884217.23382357,1744004.55145693,289,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28610",167.105326356217,167.048440754705,167.154359364307,37.3081,12.0612,163.596,79,8,2949067.19610735,939365.485926353,15481737.3920669,1336181.25397383,15036803.1650029,1427971.4840447,2293596.87998834,1139699.37182739,290,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28710",167.055132595416,167.048514094758,167.154363311331,1703.935,1658.99,1735.17,30,8,724127.311171873,10957867.9880048,509124.695625001,14934504.5675,735416.741483149,2089581.98294007,455092.769204798,1317747.67524413,291,"[7][M+1]+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28810",167.963822165216,167.963777358259,167.982080555337,1656.76,1595.69,1729.11,11,7,3851933.33729166,3274098.07233072,326742.316088172,2516761.38339843,2057963.05836916,2756511.226125,1143832.42952251,2179576.19651368,292,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28910",167.981992226519,167.981974880502,167.982007623237,68.1319,65.6182,68.6122,6,6,2355497.34693277,2962533.50576071,3085258.34652706,2452339.17877232,1554596.90552397,1991857.27320625,2342457.35826736,1583353.71507539,293,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29010",168.11322622613,168.096238619524,168.1465244782,35.7744,12.0612,210.569,34,8,1656629.18162719,568521180.931186,1051899.38744857,1975695.58437038,1111765.15795377,1442943.08074884,871009.1299102,283682718.653989,294,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29110",168.113157190231,168.051846751466,168.157730624371,1704.05,1619.31,1735.16,19,8,713476.121359576,505404.918964842,561322.717545574,1362313.8458861,1588129.5575127,1572501.07087145,611133.983798826,1663960.89123458,295,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29210",169.144792451442,168.94602243979,169.144824155104,1660.88,1513.6,1735.17,23,8,2953901.61488838,2869174.91169644,2327873.1611908,1959158.23888392,2048959.57476746,1783507.03936767,2804383.84169376,1679540.43389019,296,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29310",169.116569711379,169.072155153815,169.158886881609,27.97885,0.306845,53.7141,58,8,2567252.32672922,2619512.54354458,1315843.64078863,421793.145833991,854032.385787305,29264425.2292449,2551619.14835359,3116899.12456499,297,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29410",169.169963965561,169.169912109354,169.170001495669,1674.015,1672.66,1675.86,6,6,612767.686823368,649090.185930176,709690.643174739,757159.391571046,826125.706040582,973495.93648975,966385.168622226,825435.823610567,298,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29510",169.977313353755,169.977296113275,169.977340889068,68.12135,65.6052,86.3135,8,8,39946690.5742812,64411962.1609422,46161772.6268292,42370636.80825,45514215.0653026,47026018.348933,51329539.5702824,46525220.0359172,299,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29610",169.978746173166,169.97728959115,169.980131128908,1670.185,1657.76,1713.32,8,7,6792106.76167969,389500.136015624,442438.367360026,383467.375203451,2541956.37539062,1419232.11610677,576501.866625309,608902.548675132,300,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29710",170.036849744567,169.977232005207,170.096512032457,1038.21,1000.77,1089.91,4,4,529562.112609863,949672.13842447,0,0,1669194.07434152,4433706.4548653,0,0,301,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29810",170.119784108604,170.08122792643,170.190361275686,41.7572,3.35212,191.865,25,8,1638050.7299409,1967211.9138399,880238.340341699,9381428.41628404,1416165.83193331,362338.021219453,807486.345756836,11615432.5758022,302,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29910",170.128808780286,170.128790948105,170.165246231365,1660.87,1651.85,1672.66,11,8,18688881.6696428,20636612.0309181,21305322.2168751,248881.69808594,38761452.7720099,20033421.2428125,20504776.2250783,20430832.238789,303,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",171.132170246473,171.021562907669,171.160412675542,1663.66,1580.93,1735.15,22,8,963693.929531255,1295981.54864319,1092923.41224159,1096470.4035519,2786590.98816964,227615.211855469,932631.713256135,822847.091421595,305,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30110",172.0016021691,171.971490237603,172.030119727614,1665.865,1651.85,1688.27,4,4,1165073.38482955,0,156711.289833985,0,1155826.06339285,0,150453.820927735,0,307,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30210",172.126191721176,171.973157911034,172.152476404444,1086.815,1025.51,1092.98,4,4,0,12741372.5958035,0,144015.988061524,1260681.1837915,0,94067.1524003902,0,308,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30310",172.133314309203,172.041921514425,172.169629303628,6.43585,3.23844,65.7006,22,8,2087925.42138145,1102155.18814013,8598008.52369415,8753039.53675906,1267316.16578257,1448440.27604573,11127979.1002028,10175008.3610823,309,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",173.000858073736,172.979724715048,173.000885783737,1698.71,1662.47,1716.98,9,6,801416.953859568,715383.20166585,507606.588950892,328753.866787106,396018.799544267,168117.476195162,679326.191433296,675937.884812011,310,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",173.164943157752,173.16489183418,173.173250813199,106.027,18.7511,110.756,8,7,364879.60467957,464459.442997213,594320.454430664,719160.684854253,3435101.94818256,1253213.85940571,1685194.58712172,1127901.16767043,312,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",174.100078028883,174.090116328226,174.149017519838,15.0121,3.22969,74.4392,45,8,1468325.84958763,1370726.27430964,18364055.6024114,1313381.71318148,16277112.8853753,20584344.8625716,19054822.5620742,15242350.1798514,313,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",174.196534226541,174.196487906441,174.196540884194,1666.6,1665.32,1667.65,6,6,632909.814374775,767149.707112628,616206.533906246,656883.052667643,584170.878375007,528178.184741217,588688.461441398,414633.424416019,314,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",175.002627199099,175.001251158361,175.009100567525,1662.99,1660.66,1713.74,16,8,1397395.98344797,4764473.81658692,1434032.22583706,1297799.67977678,1506662.01912388,1601994.64485072,1755154.84785715,1722504.68807529,315,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",175.001250661355,175.001232512177,175.00126698543,68.5388,68.1107,71.1427,6,6,3854444.75798875,5177053.87178125,4507451.39699847,4598235.23242559,5374915.99943898,4715222.26839128,5906659.1539807,4475535.91804731,316,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31010",175.148184947789,175.111771900052,175.148226881447,464.52,464.236,469.386,7,5,943162.657344028,75482.5403977633,225933.58791603,651858.821027148,11131.6615023481,594260.742243164,579503.54014707,2209392.6581424,317,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31110",175.098067599269,175.090088624988,175.148357628479,26.8451,6.42273,98.366,37,8,1119711.27145491,10414752.0384984,173418.884717021,1201011.95426297,245050.297214502,8007632.23453062,7970962.57121318,6118462.79860768,318,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31210",176.093602943082,176.045570594675,176.15161733159,45.0423,6.17357,166.623,44,8,6188943.66610397,3232716.37937478,3678016.29744078,2924025.14334375,22033383.4027344,656405.332895361,23055901.1639645,354025.365549455,319,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31310",176.139416349249,176.106996104753,176.139419811334,528.249,515.298,583.521,5,4,29092227.8486854,24238160.2645625,22888925.7761612,497117.468730144,19883947.4986785,17826653.1891354,44998064.093103,18902253.6635204,320,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31410",176.139396439175,176.09335655307,176.139415774948,894.046,891.263,947.288,4,4,6640393.27984798,8506707.12287501,7469419.30978703,7892492.58145916,11705720.0635398,5058878.87583986,9639179.73118749,71621.1897699216,321,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31510",176.139440170099,176.07069018009,176.139469719901,1695.28,1675.76,1735.24,25,8,62309238.1269625,32686294.8898125,76634.7318749992,45353698.1979502,179657.535651856,43974059.3898046,35240727.9959135,280256.744433596,322,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31610",177.102712979895,177.054787554575,177.164000216912,37.2176,6.17357,197.768,59,8,12608136.4899349,385021.137216518,7545546.21998156,1198036.75896289,3656498.27458828,821731.429442969,1844841.61271147,507132.684837928,323,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31710",177.163772513238,177.163755264982,177.163830912699,466.453,464.432,470.074,4,4,297361.633989257,34094.2685645116,75788.2477353516,169034.754525444,0,1142440.97352912,169378.320522457,792062.891616211,324,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31810",177.142789335608,177.044818560913,177.142810028861,1702.33,1671.25,1735.17,14,8,4206979.84185157,4237476.65572508,3119044.11801382,1510313.27998698,2341908.41885298,2955896.31913085,2471623.23579546,2646977.27693059,325,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31910",177.971566145732,177.971480373289,177.971599938968,1657.76,1575.02,1660.69,11,8,3525005.62453125,6734368.53663819,3542077.62949219,3183722.53417968,4774887.65143823,6193480.15395221,3070831.46927084,4210005.44146486,326,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32010",177.971555646125,177.97154647096,177.971574210253,1277.15,1190.32,1397.59,7,4,5188754.9215104,26546089.9322985,55247808.658636,4734416.37222221,4995301.03406248,38302205.3407379,37716270.6259021,34922296.0675353,327,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32110",178.09760953225,178.073758059273,178.130800793468,37.2848,3.22969,147.798,33,8,1181158.12957734,88622555.775798,100493938.739007,1616635.91149902,2687299.66859191,3239448.51350448,2937721.24470658,1495522.11880349,328,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
